index,answer,prediction
2057,сокурсник,@Фрснчк
2058,подозрительность,подавиу аърао
2059,отросток,ошросо*
2060,ответ,ответ
2061,"удобство
подтаять
иллюзион",удобство подтаять ИЛЛЮЗИОН
2062,плита-,ПЛИТА -
2063,киноаппарат Шамин?,киноаптарат Шамина
2064,26724,28724
2065,anger,""""
2066,"подсобить
переключить",пдсобигь переключигь
2067,абрек,1; 9 #1 #эрек
2068,внесение,ввесепне
2069,problem,[гоЫ@ш>
2070,отпетый,ОТПЕТЫЙ
2071,"переселить коврижка ,
Станишевская пилорама",ё 1 3 ё
2072,преобразовать,с (еобразовата
2073,"сменный обхитрить
вотчина Войтулевич вона
пресечь дунуть",СМеНЪЙ обхигригь БОна Войулеви] вО=а #ресеф  дунуть
2074,"челочка
велено",ЧеЛОчка ВеЛен
2075,Стройтрест,Спро€-ес<
2076,"Ильин
Северинец",Итын Северцнец
2077,"эксклюзив бомж
песцовый
Лепеша Евстифеев",ЭКСКЛЮВИВ БОМЖ ПЕСЦОВЫЙ ЛЕПЕША ЕвСТИФЕЕВ
2078,"звонница
31251","{ 7 3 ""57"
2079,"запросто
Дядюк дружба",зиюоси Фяфюк ЯР9ж&а;
2080,"НИОКР
Илюшина",НИОКР ИЛюШЧна
2081,гепатит,&епашп
2082,"сжирать
чех Авилова
Гутман Драчев",@*>ашъ це Аеиова Гупан Драчев
2083,"угольный?
бородач !",УГоЛЬЙР бородач
2084,"укрыть
текущий",укрыть текущий
2085,list,йзф
2086,обогнуть!,1 обоану шъ '
2087,байда,бодда
2088,"плут
челн)",плут нелн)
2089,нисколько,ниск олъко
2090,"9264143218
сквернословие
9466603609",9264143218 сквернословие 9466603609
2091,еврей,еврей
2092,"прикрыться
длиннополый
прозрение.",[ИКРЫЬСЯ ДЛИТОПОЛЫЙ ПРОВРЕНИЕ
2093,слыть,с78/76
2094,вследствие:,вследстви]
2095,близ,Сгл
2096,"проистекать
сучонок лягнуть",прочсшекашь сучонок ляенушь
2097,лета,лаа '5
2098,"Нехаев
гайдук",Нехаес аашдук
2099,топкий,ТОПКИЙ
2100,"дедок
объезд",Осбок 0бъе30
2101,"сходни
Караев
Дудик",сходни Караев Дудик
2102,кули,кули
2103,"Горбач придерживать
телеэкран special   ?
откидной Вебер особняк)",Горбач придерживать телеэкран   зрес1а ? откИДНОЙ Вебер особняк)
2104,сравниться,сравниться
2105,"Назарова
сверхплановый
9691047054",Назарова сверхплановый 9691047054
2106,свершаться,Стм свершчаться
2107,"старуха
plane",Етаруха ;апв
2108,"Михалюк
31601
хищный)",МИХАЛЮК 31601 ХИЩНЫЙ)
2109,"Шкраба навсегда
дылда Скакун перелетать
косвенный истлеть
засматриваться",Шкраба навсогда дылда Схахун перелетать ХОСВОНнЬщ истлОть васматриваться
2110,"скальный
Ясинская",Скалыыи Яанская
2111,post,розъ
2112,"пристроить!
Ерошкин",ПриЕтрпиты Ерпшин
2113,нещадно,хешадно
2114,ошейник,1 = Ошейник
2115,"поглощение
Целикова
облачить ,",иолотане Цэиов сблашть
2116,"завлечь
ужать
Анкуда",5оелсь ухаь Анкуаа
2117,осмеять;,"осмеять; )430 0з,0 дуе: >аа ччгзо е1 ;.&^ РЗ] @ЕАК МОЧ& | [ае:"
2118,среднероссийский,Фснсосал [есл
2119,"выцарапать
вживание
Карелия",вЕларапать в шгъант.е Каролия
2120,"сокращенно вона
азот закашлять
мультсериал",СОКРЧМеННО 80Н0 ИЗОМ ЗЧКЧЫИЯШЬ Му лышсерии
2121,сомлеть,сомлеть
2122,"складочка
гомеостаз:",ск^адочка гомеостаз:
2123,вделать,@Оелашо
2124,"мидия agree 9257663503,
отпугивать склеиваться:","мчдчя  &гее   9257663503, ошуц@Щь склеце/ья:"
2125,"сухаревский
Чехович",@ухаревский Чеховин
2126,cool.,СОО<
2127,"трусливый разглядеть
худшее wing
очухаться вакса)",ирускивый   разе^я)бшь %удиее   ъй19 очуташъся викс0)
2128,"Жилинская!
вперед
Ткачук)","Ж иинская | @,@р@) Ткачук)"
2129,степ.,(еп:
2130,"гладь
Шиков",2лабь Шчкоз
2131,"засеменить 51416
9055175630 выбросить",Бсеменить 51416 9055175630 выбросить
2132,альтовый,Эльтовый
2133,прикупать,Ш енсг
2134,Малетина,Малешчна
2135,"радиотехника
допустим",рздиотехника дОпустим
2136,Зайнуллина, оинуллио
2137,Сочи,Сочи
2138,41991,К191
2139,Женя,Женя
2140,кодон,кобо8
2141,"лего
ковровый
Максаков?
Машин",леео коврозыч Максакос машчн
2142,далековато,далековато
2143,синь,СИНЪ
2144,шпала-,пилла-
2145,"деньги
distant куртизанка
Дворникова    ?
ручаться
Шевель пошиб   .",деньги Ч1з+апЪ куртизанка Дворникова ручаться Шевель пошиб
2146,"шуметь
эссенция
Нагорный",шуметь эссенция Нагорный
2147,предвидение,1
2148,Шепелев!,Шепелев!
2149,"восполняться
нерешаемый -",восролняшься нерешаемый
2150,"тужурка
хандра",тужурка хандра
2151,"Шаркевич
балетный дож
незамеченный(",Шаркевич (алегшм дож незамеченный(
2152,паяц,паяц
2153,"неделимый(
Маркович
рецензия",неделимьй( Маркович рецения
2154,высокомерно,ЗэСОкоме 6
2155,удить),удчшь)
2156,case,@а50
2157,"Янушкевич
умолчание
Андросов обжаривать
помешанный Омаров",ИКеВИЧ умолчание ОбЖОри8ЯЮЬ ИОМеМИННЫЙ ОМОров Яну Андросов
2158,коса,коса
2159,Гаджиев,Гал мев
2160,Хомец,Хомец
2161,"Здор
Стриго",!и 4[ Здор Стриюо
2162,hope,Борб
2163,"Госплан 93816
половик Гараев
корпус всяко",Госплан 93816 ПОЛОЗЧК Гараес корпус ЗСЯКО
2164,Свиридова,СФиридова
2165,Дятко,Дяшк0
2166,фрагментация,фраеменшация
2167,каталка,<аталка
2168,"аромат травля палисад
превосходство
Христенко 9963402727",аромат травля палисад превосходство Христенко 9963402727
2169,"мушиный)
комплектование;",мушшныш) комплекшованше;
2170,"Чуркин;
доплестись-
выжать",Чурки; ДОПЛеСТИЬ ВЬЖагь
2171,казать,казать
2172,нулевой,нулевой
2173,"ситный
круто",СИТНыЙ КРУТО
2174,харя,~Оря
2175,"вздыхать
чашечка мул
Фрейд
йод придаточный",ВЗДЬХАТЬ ЧАШЕЧКА МЛ ФРЕЙД ГРИДАТОЧНЙ ЙОД
2176,"подгадать
запутывать помпон
патриарший art",<од2-д;шь запушы@;шь ПОМПОН <ашч;ршый аг+
2177,"этап
купальня)",э/@П купальня)
2178,"skin
чувал!",$</ ЧСВаЛ
2179,откармливать,Опкармлцвапь
2180,"неопытный
голосовой",неошти ГОлОсОвов
2181,"амплитуда
стиляга отягчать",амплитуда силЯга отягчать
