index,answer,prediction,correct
1631,ДВОРЕЦ ТВОРЧЕСТВА ДЕТЕЙ И МОЛОДЕЖИ молодежный творческий форум китеж плюс,ДВОРЕЦ ТВОРЧЕСТВА ДЕТЕЙ И МОЛОДЕЖИ молоькнкн ТНОРЧЕСЕШП #орм китя плюС 'ихок 1глеъ] ШЕЕН,False
1632,МИЛТИ,,False
1633,СЛОН завод рекламы,,False
1634,семейная парикмахерская Family,"семейная парикмахерская ({""(!",False
1635,ТУШИНСКАЯ,ТУШИПЕСКАЯ,False
1636,МАСКОУСКАЯ,Я [([ОП(К^,False
1637,ОРОДСКАЯ,ОРОДСКАЯ,True
1638,бабин яр,ч ## Я ₽,False
1639,М,м,True
1640,МЕТРОПОЛИТЕНА,КЕЗРОПОЛнтЕНА,False
1641,ЛУБЯНКА,ШУБШШц КРАСНАЯ ВЕСНА,False
1642,Stalingrad,$+а: &-аф %-@п--ше сош ошэлшил,False
1643,КАШИРСКАЯ КАШИРСКАЯ,ХНАНИННЕ ННя КАШИРСКАЯ,False
1644,Это э ктробус.,ЭзктробуС:,False
1645,Это электробус.,30 ,False
1646,Это электроб,Д1 ич,False
1647,Это электробус.,ЭТОЭлекр @Юл,False
1648,Это электробус.,ЛюэкрОбУС,False
1649,Это электробус.,&ЛОЩА; &_ электроЕ Это,False
1650,Это электробус.,НЛФЛКТрОбУС;,False
1651,300,,False
1652,Это электробус.,Элкгробус,False
1653,Это электробус.,[КЕООбМС;,False
1654,Это электробус,ЛШШи,False
1655,500-й Это электробус.,Это О5027005с,False
1656,ГОРОДСКОЙ ЭЛЕКТРОБУС,[РОДСкО; Я/ ПРЛЕТЕ,False
1657,161779,@& {@ & 3лъ ~шш 65тъ 161779,False
1658,Это электробус.,"'ЖЖКТрОбУС,",False
1659,Это электробус.,ЭЛЮЮОб9С,False
1660,Это электробус.,Это электробус,False
1661,тробус.,тробус:,False
1662,Это лектробус.,Эюлектробус:,False
1663,ГОРОДСКОЙ ЭЛЕКТРОБУС,Ы) п ~ЗЛЕКТРОБУС [РОДСКОЙ,False
1664,Это электробус.,Эю0: ЭЛСКРОС,False
1665,Петербург в движении,ППЕБ 7,False
1666,ГОРОДСКОЙ ЭЛЕКТРОБ,[Ю { [ОРОДСЮОЙ: {Лбзк {ЗМ[ЮРЫ,False
1667,electric bus,[@й€ Ы1$ Н4ЗШШ,False
1668,1000-й Это электробус,[(Ы )(,False
1669,1000-й Это электробус.,оО00фо6ус ` Это,False
1670,1000-й Это электробус.,ФЛЕК] ЮО=й Шктробус:,False
1671,90 100,,False
1672,Это электробус.,Эр ШМЮ,False
1673,ГОРОДСКОЙ ЭЛЕКТРОБУС,"к ЛИЕ Ш '@чг ЙЭЛЕКТРОБУС ""ФРОДСЮОЙЭ",False
1674,Яндекс,~цыг д,False
1675,Яндекс Такси 95-55-55,,False
1676,Яндекс Такси,(НДеЖ-Ю,False
1677,Е838НМ,БРнш ЕЗ:НЫ5,False
1678,1343,743,False
1679,Яндекс Такси,[Ю ЯЮС[,False
1680,Яндекс Такси,6 ([ЖИ,False
1681,Yandex,ПЛЧат,False
1682,9,,False
1683,1217,1217,True
1684,ЯНДЕКС ТАКСИ,ЯНДЕКС:ТАКСИ,False
1685,ЯНДЕКС ТАКСИ,ЯНДЕКС:ТАКСИ,False
1686,49,,False
1687,Яндекс Такси 456 495 9999999,Яндекс ТаКСИ 456 (495)9999999,False
1688,Яндекс Такси,ЗПЕНН От- ЯНДекс =акгу`,False
1689,Яндекс Такси,[акси #ДСКС,False
1690,49,49 Р,False
1691,lamoda,{а Лапз,False
1692,Яндекс Go Такси 7 495 999 99 99,Яндекс &о Такси сэ эаэ эавэ,False
1693,Промокоды и скидки для вызова такси Яндекс,Промокоды СкИДКи для вызова такси Яндекс,False
1694,Яндекс Такси,"Анм; ""КДеКС [;к_}",False
1695,Вызывающе быстро Яндекс.Такси,Вызывающе быстро Яндекс [ак(Ю [ьаекпн,False
1696,Яндекс,"""{""НЮКу",False
1697,Яндекс Такси,"Ясс]ак ""ъяим",False
1698,МАШИНЫ ДЛЯ КОМФОРТ КЛАССА,МАШИНЫ ДЛЯ КОМФОРТ КЛАССА,True
1699,ndex,,False
